mes|diasemana|tipaccid|sexo|edad|nomgeo|longitud|latitud
3|6|1|2|22|Iztapalapa|-99.02644|19.32577
3|1|1|2|51|Iztapalapa|-98.98723|19.35111
3|3|2|2|47|Iztapalapa|-99.11085|19.34980
3|4|2|2|21|Iztapalapa|-99.06479|19.29581
3|4|1|1|0|Iztapalapa|-99.05659|19.34378
3|7|1|2|60|Iztapalapa|-99.07672|19.37869
3|5|1|2|50|Iztapalapa|-99.05829|19.34354
3|7|1|2|48|Iztapalapa|-99.03278|19.34402
3|1|1|2|59|Iztapalapa|-99.10074|19.37807
3|6|1|2|19|Iztapalapa|-99.04050|19.34328
3|6|1|2|39|Iztapalapa|-98.98977|19.34231
3|7|1|2|53|Iztapalapa|-99.01473|19.36888
3|1|1|2|68|Iztapalapa|-99.02590|19.34285
3|6|2|1|0|Iztapalapa|-99.07411|19.37828
3|7|1|2|48|Iztapalapa|-99.07682|19.34779
3|6|2|2|44|Iztapalapa|-99.07292|19.31614
3|6|1|2|37|Iztapalapa|-99.06975|19.37752
3|1|2|2|51|Iztapalapa|-99.07553|19.31838
2|6|1|2|42|Iztapalapa|-99.02098|19.34539
2|6|1|2|38|Iztapalapa|-99.06332|19.31592
4|4|1|2|38|Iztapalapa|-99.10315|19.37199
4|5|4|2|40|Iztapalapa|-99.06609|19.34710
4|5|1|2|45|Iztapalapa|-99.00651|19.36624
4|6|10|3|22|Iztapalapa|-99.11035|19.35467
4|7|1|2|19|Iztapalapa|-99.06037|19.38606
4|1|4|2|43|Iztapalapa|-99.05243|19.39507
4|1|1|3|38|Iztapalapa|-99.05855|19.39822
4|1|1|2|22|Iztapalapa|-99.05923|19.37636
4|2|1|3|55|Iztapalapa|-99.10421|19.37119
4|3|1|2|26|Iztapalapa|-99.02310|19.35663
4|3|4|2|42|Iztapalapa|-99.10466|19.33460
4|5|1|2|32|Iztapalapa|-99.06605|19.29604
4|5|1|2|35|Iztapalapa|-99.13526|19.35908
4|7|1|2|50|Iztapalapa|-99.11988|19.38001
4|1|1|2|23|Iztapalapa|-99.08848|19.32094
4|1|1|1|0|Iztapalapa|-99.09093|19.35903
4|2|1|3|21|Iztapalapa|-99.06340|19.30568
4|2|1|2|31|Iztapalapa|-99.11587|19.36971
4|3|1|2|32|Iztapalapa|-99.06548|19.30626
4|3|4|2|39|Iztapalapa|-99.06622|19.37691
4|5|1|2|28|Iztapalapa|-99.10660|19.35108
4|5|4|2|20|Iztapalapa|-99.06056|19.34940
4|3|1|1|0|Iztapalapa|-99.07002|19.36736
4|4|1|2|29|Iztapalapa|-99.08565|19.35821
4|5|2|2|29|Iztapalapa|-99.10915|19.36659
4|1|1|1|0|Iztapalapa|-99.11093|19.37491
4|2|11|2|44|Iztapalapa|-99.07731|19.37881
4|3|10|2|45|Iztapalapa|-99.05035|19.36239
4|4|10|2|67|Iztapalapa|-99.09001|19.35646
4|6|2|2|49|Iztapalapa|-99.10312|19.32754
4|7|10|3|78|Iztapalapa|-99.11528|19.35685
4|1|11|1|0|Iztapalapa|-99.06002|19.34927
4|6|4|3|26|Iztapalapa|-99.06728|19.31560
4|4|1|2|34|Iztapalapa|-99.03837|19.35087
4|5|10|3|60|Iztapalapa|-99.13461|19.35901
4|1|1|2|60|Iztapalapa|-99.11311|19.37822
4|1|1|2|57|Iztapalapa|-99.07093|19.32364
4|4|1|2|30|Iztapalapa|-99.05081|19.39415
4|7|1|2|46|Iztapalapa|-99.06176|19.36006
4|2|1|2|38|Iztapalapa|-99.09808|19.32267
4|4|1|2|27|Iztapalapa|-99.07525|19.38169
4|4|1|3|32|Iztapalapa|-99.05680|19.36313
4|3|1|3|37|Iztapalapa|-99.10420|19.37120
4|2|1|2|22|Iztapalapa|-99.10706|19.36410
5|5|2|2|30|Iztapalapa|-99.04389|19.29972
5|6|2|2|20|Iztapalapa|-99.09284|19.38405
5|2|11|2|34|Iztapalapa|-99.11084|19.34979
5|3|2|2|43|Iztapalapa|-99.10684|19.32892
5|1|1|2|20|Iztapalapa|-99.06889|19.32687
5|5|2|2|63|Iztapalapa|-99.06673|19.38372
5|6|10|2|27|Iztapalapa|-99.07846|19.35265
5|7|4|2|22|Iztapalapa|-99.06444|19.33402
5|1|2|2|41|Iztapalapa|-99.07132|19.34945
5|3|2|2|27|Iztapalapa|-99.12129|19.44818
5|6|10|2|38|Iztapalapa|-99.07558|19.31830
5|7|2|2|20|Iztapalapa|-99.05141|19.36660
5|5|1|2|33|Iztapalapa|-99.07517|19.32802
5|5|1|2|22|Iztapalapa|-99.07386|19.35063
5|6|4|2|60|Iztapalapa|-99.09324|19.35034
5|6|1|2|27|Iztapalapa|-99.04530|19.32855
5|7|10|2|24|Iztapalapa|-99.03266|19.33593
5|1|1|2|23|Iztapalapa|-99.07481|19.33548
5|2|1|2|26|Iztapalapa|-99.08106|19.37953
5|6|1|2|36|Iztapalapa|-99.06739|19.32867
5|2|1|2|21|Iztapalapa|-99.12198|19.35766
5|4|1|2|57|Iztapalapa|-99.03944|19.38765
5|4|1|2|25|Iztapalapa|-99.06126|19.34492
5|5|1|2|42|Iztapalapa|-99.12362|19.35784
5|6|1|2|21|Iztapalapa|-99.11396|19.35004
5|7|1|2|18|Iztapalapa|-99.03037|19.34333
5|1|1|2|46|Iztapalapa|-99.10125|19.38022
5|1|1|2|29|Iztapalapa|-99.04145|19.38481
5|2|4|2|26|Iztapalapa|-99.10070|19.34076
5|2|1|3|26|Iztapalapa|-99.11068|19.35130
5|3|1|2|41|Iztapalapa|-99.04460|19.32962
5|5|1|2|54|Iztapalapa|-99.10175|19.32693
5|7|1|2|31|Iztapalapa|-99.00327|19.35723
5|1|10|2|46|Iztapalapa|-99.06772|19.34088
5|2|1|2|20|Iztapalapa|-99.07338|19.31654
5|2|1|2|30|Iztapalapa|-99.12231|19.36181
5|3|1|3|45|Iztapalapa|-99.02164|19.37526
5|3|1|2|42|Iztapalapa|-99.10039|19.32630
5|4|1|2|27|Iztapalapa|-99.04150|19.35127
5|4|1|2|25|Iztapalapa|-99.05840|19.37635
5|5|4|2|31|Iztapalapa|-99.04653|19.32095
4|4|1|2|37|Iztapalapa|-99.12648|19.27980
6|1|1|2|47|Iztapalapa|-99.06491|19.37120
6|2|1|2|42|Iztapalapa|-99.12991|19.37119
6|2|1|2|33|Iztapalapa|-99.07778|19.37723
6|3|1|2|53|Iztapalapa|-99.05350|19.36550
6|4|4|2|38|Iztapalapa|-99.04453|19.34792
6|6|1|2|28|Iztapalapa|-99.08957|19.37924
6|6|1|2|28|Iztapalapa|-99.07467|19.36815
6|6|1|2|35|Iztapalapa|-98.99014|19.34679
6|1|1|2|32|Iztapalapa|-99.01258|19.35348
6|1|1|2|34|Iztapalapa|-99.10502|19.37325
6|1|10|2|33|Iztapalapa|-99.07551|19.32241
6|1|1|2|24|Iztapalapa|-99.10762|19.34466
6|7|1|1|0|Iztapalapa|-99.07484|19.37036
6|3|1|2|18|Iztapalapa|-99.03136|19.33484
6|6|10|2|28|Iztapalapa|-99.07212|19.32284
6|6|1|2|29|Iztapalapa|-99.10636|19.35244
6|2|1|1|0|Iztapalapa|-99.10599|19.35382
6|2|2|1|0|Iztapalapa|-99.08939|19.35851
6|1|1|2|31|Iztapalapa|-99.07522|19.32903
6|1|1|2|23|Iztapalapa|-99.10040|19.38570
6|2|1|2|68|Iztapalapa|-99.03492|19.36959
6|3|1|2|29|Iztapalapa|-99.07642|19.38032
6|4|4|2|32|Iztapalapa|-99.08032|19.37157
6|6|1|2|21|Iztapalapa|-99.08390|19.38215
6|1|1|2|66|Iztapalapa|-99.07467|19.36815
6|2|1|2|28|Iztapalapa|-99.10659|19.35108
6|3|1|2|29|Iztapalapa|-99.13923|19.35687
6|3|1|2|52|Iztapalapa|-99.00176|19.35782
6|3|1|2|36|Iztapalapa|-99.06939|19.32618
6|4|1|2|52|Iztapalapa|-99.03203|19.34408
6|4|1|2|42|Iztapalapa|-99.02099|19.34538
6|5|1|2|52|Iztapalapa|-99.05393|19.34212
6|6|1|3|33|Iztapalapa|-99.04366|19.32816
6|7|4|2|30|Iztapalapa|-99.10822|19.37057
6|7|1|2|34|Iztapalapa|-99.13638|19.36704
6|2|1|2|55|Iztapalapa|-99.04259|19.33909
6|3|1|2|34|Iztapalapa|-99.05994|19.37617
6|3|1|2|45|Iztapalapa|-99.07223|19.29796
6|3|1|2|30|Iztapalapa|-99.10691|19.34935
6|4|10|2|53|Iztapalapa|-99.09062|19.35468
6|5|4|2|44|Iztapalapa|-99.10786|19.37393
6|5|1|2|38|Iztapalapa|-99.06109|19.33981
6|6|1|2|23|Iztapalapa|-99.08410|19.32019
6|7|1|2|32|Iztapalapa|-99.03409|19.34391
6|7|1|2|26|Iztapalapa|-99.03685|19.38616
7|3|1|1|0|Iztapalapa|-99.09081|19.38142
7|6|2|2|48|Iztapalapa|-99.06775|19.36437
7|7|2|2|37|Iztapalapa|-99.07088|19.36930
7|7|10|2|26|Iztapalapa|-99.08715|19.30423
7|5|2|2|56|Iztapalapa|-99.13300|19.37144
7|1|6|2|29|Iztapalapa|-99.13300|19.37144
7|2|4|2|27|Iztapalapa|-99.07798|19.30017
7|4|1|2|24|Iztapalapa|-99.07467|19.36815
7|3|1|2|26|Iztapalapa|-99.07553|19.31838
7|6|1|2|20|Iztapalapa|-99.07567|19.35143
7|7|1|3|49|Iztapalapa|-99.04021|19.37276
7|1|1|2|24|Iztapalapa|-99.01508|19.35243
7|7|1|2|20|Iztapalapa|-99.05849|19.34437
7|7|1|2|46|Iztapalapa|-99.00561|19.35632
7|7|1|2|52|Iztapalapa|-99.07562|19.30707
7|7|1|2|34|Iztapalapa|-99.04276|19.31742
7|7|1|2|52|Iztapalapa|-99.17689|19.25168
7|7|1|2|27|Iztapalapa|-99.10152|19.37818
7|1|4|2|26|Iztapalapa|-99.07084|19.31626
7|1|1|2|43|Iztapalapa|-99.05994|19.37617
7|1|4|2|30|Iztapalapa|-99.21590|19.44208
7|2|4|2|52|Iztapalapa|-99.06775|19.36438
7|2|1|3|29|Iztapalapa|-99.04037|19.36121
7|5|1|2|33|Iztapalapa|-99.11054|19.36056
7|5|1|2|36|Iztapalapa|-99.06949|19.38390
7|5|10|3|46|Iztapalapa|-99.01508|19.35243
7|6|10|2|57|Iztapalapa|-99.11197|19.35854
7|7|1|2|45|Iztapalapa|-98.99338|19.35682
7|7|10|3|24|Iztapalapa|-99.06439|19.33769
7|1|1|2|43|Iztapalapa|-99.07992|19.31945
7|4|4|2|44|Iztapalapa|-99.08307|19.32564
7|4|1|2|30|Iztapalapa|-99.04585|19.32658
7|5|1|3|35|Iztapalapa|-99.05521|19.39667
7|6|4|2|57|Iztapalapa|-99.10747|19.34632
7|1|4|2|43|Iztapalapa|-99.05987|19.30444
7|1|1|2|31|Iztapalapa|-99.02659|19.38027
7|1|1|2|30|Iztapalapa|-99.08032|19.37157
7|3|1|2|58|Iztapalapa|-99.05763|19.39776
7|4|1|2|31|Iztapalapa|-99.06340|19.29840
7|4|10|2|60|Iztapalapa|-99.05261|19.37396
7|4|1|2|52|Iztapalapa|-99.06558|19.31568
7|5|1|2|34|Iztapalapa|-99.11212|19.37936
7|1|1|2|40|Iztapalapa|-99.07738|19.37888
7|4|10|1|0|Iztapalapa|-99.04019|19.34004
7|7|2|2|29|Iztapalapa|-99.07293|19.35345
7|2|4|2|54|Iztapalapa|-99.05749|19.34703
7|4|2|2|20|Iztapalapa|-99.07143|19.34935
8|4|10|2|29|Iztapalapa|-99.06752|19.30730
8|5|1|2|25|Iztapalapa|-99.13424|19.37150
8|5|2|2|33|Iztapalapa|-99.12252|19.36938
8|6|2|2|22|Iztapalapa|-99.09865|19.35542
8|2|2|2|58|Iztapalapa|-99.07005|19.31389
8|3|2|1|0|Iztapalapa|-99.02564|19.32395
8|5|1|3|34|Iztapalapa|-99.06549|19.30501
8|7|10|1|0|Iztapalapa|-99.01999|19.34613
8|1|10|2|44|Iztapalapa|-99.08407|19.36147
8|2|1|1|0|Iztapalapa|-99.01347|19.35310
8|4|4|2|41|Iztapalapa|-99.06969|19.36885
8|6|1|2|26|Iztapalapa|-99.07992|19.31945
8|6|1|3|37|Iztapalapa|-99.10684|19.32892
8|6|1|2|38|Iztapalapa|-99.05993|19.37621
8|1|4|2|42|Iztapalapa|-99.05777|19.37149
8|6|1|2|27|Iztapalapa|-99.07163|19.36641
8|7|10|2|36|Iztapalapa|-99.11690|19.35720
8|1|10|2|33|Iztapalapa|-99.06674|19.30673
8|6|1|2|28|Iztapalapa|-99.06340|19.32204
8|7|4|2|54|Iztapalapa|-99.04619|19.37041
8|7|10|2|17|Iztapalapa|-99.10303|19.33837
8|1|1|2|32|Iztapalapa|-99.06978|19.31050
8|2|1|2|48|Iztapalapa|-99.01978|19.37522
8|4|1|2|52|Iztapalapa|-99.07971|19.32879
8|4|1|2|34|Iztapalapa|-99.11409|19.37398
8|5|1|3|36|Iztapalapa|-99.02534|19.34477
8|5|10|2|28|Iztapalapa|-98.98426|19.34567
8|5|10|2|36|Iztapalapa|-99.09285|19.38405
8|5|1|2|48|Iztapalapa|-99.00992|19.36869
8|6|4|2|30|Iztapalapa|-99.09928|19.39680
8|7|1|2|45|Iztapalapa|-99.04517|19.34282
8|7|1|2|58|Iztapalapa|-99.10306|19.36379
8|2|10|2|41|Iztapalapa|-99.01181|19.35119
8|2|1|3|29|Iztapalapa|-99.10685|19.36439
8|2|1|2|50|Iztapalapa|-99.03685|19.38616
8|3|1|2|48|Iztapalapa|-99.07684|19.38040
8|3|10|2|31|Iztapalapa|-99.05684|19.36295
8|5|1|2|33|Iztapalapa|-99.07386|19.35063
8|5|1|2|50|Iztapalapa|-99.06126|19.34492
8|6|4|2|31|Iztapalapa|-99.10900|19.35773
8|7|1|2|49|Iztapalapa|-99.08661|19.35653
8|1|1|2|30|Iztapalapa|-99.01024|19.33676
8|1|1|2|26|Iztapalapa|-99.01038|19.35439
8|2|10|2|45|Iztapalapa|-99.04413|19.39270
8|2|1|2|49|Iztapalapa|-99.07814|19.37601
8|4|1|2|33|Iztapalapa|-99.03942|19.38305
8|4|1|2|38|Iztapalapa|-99.05321|19.32773
8|5|1|2|30|Iztapalapa|-99.01788|19.35006
8|5|1|2|31|Iztapalapa|-99.00515|19.36525
8|6|1|2|26|Iztapalapa|-99.06099|19.34775
8|6|1|2|27|Iztapalapa|-99.04593|19.37100
8|7|1|2|41|Iztapalapa|-99.10336|19.34300
8|3|4|2|29|Iztapalapa|-99.06153|19.38270
8|3|1|2|25|Iztapalapa|-99.08410|19.32019
8|4|1|2|56|Iztapalapa|-99.03685|19.38616
8|4|1|3|23|Iztapalapa|-99.08710|19.38090
8|5|1|2|36|Iztapalapa|-99.05143|19.39450
8|5|1|2|28|Iztapalapa|-99.10508|19.35081
8|6|1|2|20|Iztapalapa|-99.05854|19.34036
8|7|4|3|33|Iztapalapa|-99.10830|19.37018
8|7|1|2|23|Iztapalapa|-99.01581|19.37314
8|1|1|2|38|Iztapalapa|-99.08359|19.30041
7|5|1|2|35|Iztapalapa|-99.08204|19.35431
7|5|1|2|50|Iztapalapa|-99.10312|19.32754
9|4|1|2|23|Iztapalapa|-99.06449|19.30255
9|4|1|2|37|Iztapalapa|-99.07092|19.38588
9|4|1|2|45|Iztapalapa|-99.08407|19.36147
9|5|1|2|56|Iztapalapa|-99.08464|19.36027
9|6|1|2|36|Iztapalapa|-99.03070|19.38191
9|7|1|2|23|Iztapalapa|-99.10755|19.34585
9|7|1|2|61|Iztapalapa|-99.03685|19.38616
9|1|1|2|61|Iztapalapa|-99.11948|19.36952
9|1|1|2|30|Iztapalapa|-99.10956|19.36480
9|2|1|2|39|Iztapalapa|-99.08730|19.32073
9|2|1|3|40|Iztapalapa|-99.12231|19.36181
9|3|1|3|55|Iztapalapa|-99.07096|19.36605
9|3|1|1|0|Iztapalapa|-99.05066|19.38205
9|2|2|2|59|Iztapalapa|-99.07338|19.31654
9|3|10|2|19|Iztapalapa|-99.11178|19.35146
9|6|1|2|45|Iztapalapa|-99.07212|19.32284
9|1|10|2|56|Iztapalapa|-99.10747|19.34632
9|1|10|2|39|Iztapalapa|-99.07143|19.34935
9|2|1|2|32|Iztapalapa|-99.06439|19.33689
9|2|1|2|42|Iztapalapa|-99.12963|19.37992
9|4|1|2|48|Iztapalapa|-99.08244|19.36588
9|2|1|2|34|Iztapalapa|-99.13331|19.36663
9|3|2|2|45|Iztapalapa|-99.07143|19.34935
9|1|2|2|38|Iztapalapa|-99.05933|19.30438
9|2|1|2|41|Iztapalapa|-99.11105|19.35794
9|2|1|2|28|Iztapalapa|-99.01869|19.34832
9|3|1|2|40|Iztapalapa|-99.08296|19.36449
9|3|1|2|25|Iztapalapa|-99.11909|19.36954
9|7|1|2|37|Iztapalapa|-99.06437|19.33833
9|7|4|2|33|Iztapalapa|-99.09993|19.36816
9|7|10|2|45|Iztapalapa|-99.05994|19.37617
9|1|1|3|30|Iztapalapa|-99.07396|19.32032
9|2|1|2|33|Iztapalapa|-99.05081|19.39415
9|7|4|2|29|Iztapalapa|-99.08641|19.38986
9|3|1|2|47|Iztapalapa|-99.06126|19.34492
9|3|1|2|21|Iztapalapa|-99.02534|19.34477
9|3|1|3|23|Iztapalapa|-99.04862|19.38534
9|3|1|2|52|Iztapalapa|-99.08464|19.36027
9|4|1|2|36|Iztapalapa|-99.07553|19.31838
9|4|1|2|48|Iztapalapa|-99.03409|19.34391
9|6|10|2|27|Iztapalapa|-99.05349|19.36565
9|1|10|2|25|Iztapalapa|-99.05866|19.34371
9|1|1|2|32|Iztapalapa|-99.10231|19.35589
9|1|1|2|22|Iztapalapa|-99.00091|19.35813
9|2|1|2|41|Iztapalapa|-99.07846|19.35265
9|2|1|2|35|Iztapalapa|-99.01911|19.37691
9|3|4|2|26|Iztapalapa|-99.01951|19.37595
9|3|1|2|30|Iztapalapa|-99.12252|19.36938
9|4|1|2|23|Iztapalapa|-99.09290|19.38391
9|2|10|2|25|Iztapalapa|-99.08296|19.36449
9|3|1|2|36|Iztapalapa|-99.08766|19.30468
9|4|1|2|37|Iztapalapa|-99.10593|19.37027
10|5|1|2|33|Iztapalapa|-99.03549|19.38538
10|6|1|2|39|Iztapalapa|-99.04554|19.36161
10|7|1|2|26|Iztapalapa|-99.04948|19.34240
10|1|1|2|52|Iztapalapa|-99.03057|19.38256
10|2|1|2|49|Iztapalapa|-99.01900|19.33738
10|3|4|2|27|Iztapalapa|-99.06126|19.34492
10|3|1|2|31|Iztapalapa|-99.06601|19.37457
10|3|1|2|49|Iztapalapa|-99.03057|19.38256
10|4|4|2|52|Iztapalapa|-99.06674|19.30673
10|4|1|2|58|Iztapalapa|-99.11837|19.37985
10|4|1|2|46|Iztapalapa|-98.99537|19.34783
10|6|1|2|55|Iztapalapa|-99.11103|19.34981
10|7|1|2|35|Iztapalapa|-99.06787|19.34791
10|7|1|2|37|Iztapalapa|-99.03944|19.38765
10|7|1|2|33|Iztapalapa|-99.04754|19.34260
10|1|1|2|51|Iztapalapa|-99.03365|19.33300
10|1|1|2|27|Iztapalapa|-99.09183|19.35395
10|1|1|2|43|Iztapalapa|-99.09001|19.35646
10|2|1|2|24|Iztapalapa|-99.00080|19.36123
10|3|1|2|61|Iztapalapa|-99.05680|19.36313
10|3|1|2|34|Iztapalapa|-99.03408|19.34391
10|7|1|2|31|Iztapalapa|-99.11113|19.35795
10|1|1|2|68|Iztapalapa|-98.99935|19.34720
10|1|1|2|32|Iztapalapa|-99.03057|19.38256
10|1|1|3|59|Iztapalapa|-99.09084|19.30881
10|2|1|2|48|Iztapalapa|-99.09173|19.37963
10|2|1|3|33|Iztapalapa|-99.07467|19.36815
10|6|1|2|30|Iztapalapa|-99.05243|19.39507
10|6|1|2|38|Iztapalapa|-99.06380|19.36379
10|1|1|3|24|Iztapalapa|-99.06295|19.34135
10|2|1|2|24|Iztapalapa|-99.07467|19.36815
10|2|1|2|60|Iztapalapa|-99.04739|19.38743
10|2|4|2|57|Iztapalapa|-99.03238|19.35588
10|2|4|2|33|Iztapalapa|-99.09629|19.41598
10|3|1|2|62|Iztapalapa|-99.02534|19.34477
10|3|1|2|43|Iztapalapa|-99.06439|19.33689
10|3|4|2|46|Iztapalapa|-99.01320|19.37045
10|3|1|2|41|Iztapalapa|-99.00657|19.36614
10|3|1|2|56|Iztapalapa|-99.07553|19.31838
10|4|1|3|25|Iztapalapa|-99.03278|19.34402
10|5|1|3|48|Iztapalapa|-99.05022|19.38264
10|6|4|2|43|Iztapalapa|-99.12198|19.35766
10|6|1|2|38|Iztapalapa|-99.03315|19.38337
7|5|4|2|44|Iztapalapa|-99.04102|19.31718
10|4|1|1|0|Iztapalapa|-99.07738|19.37888
10|3|1|1|0|Iztapalapa|-99.07738|19.37888
10|6|1|1|0|Iztapalapa|-99.03838|19.35085
10|3|1|1|0|Iztapalapa|-98.98589|19.33501
10|2|1|1|0|Iztapalapa|-98.99562|19.36049
10|7|1|1|0|Iztapalapa|-99.07143|19.34935
10|4|1|1|0|Iztapalapa|-99.04050|19.34328
10|2|1|1|0|Iztapalapa|-98.97613|19.33629
10|6|1|1|0|Iztapalapa|-99.03781|19.34354
10|4|1|1|0|Iztapalapa|-99.11409|19.37398
10|4|1|1|0|Iztapalapa|-99.07143|19.34935
10|3|2|1|0|Iztapalapa|-99.07212|19.32284
10|3|1|1|0|Iztapalapa|-99.03269|19.36037
10|6|1|2|44|Iztapalapa|-99.07005|19.31389
10|6|1|2|36|Iztapalapa|-99.09776|19.35661
10|6|5|2|33|Iztapalapa|-99.07484|19.38790
10|3|1|2|50|Iztapalapa|-99.11664|19.37446
10|1|6|2|40|Iztapalapa|-99.09187|19.38389
10|3|2|2|20|Iztapalapa|-99.11085|19.34980
10|4|10|2|27|Iztapalapa|-99.05034|19.36235
10|5|2|2|48|Iztapalapa|-99.06898|19.28498
10|6|2|2|46|Iztapalapa|-99.11124|19.38443
10|6|2|2|59|Iztapalapa|-99.14086|19.53401
10|7|2|2|23|Iztapalapa|-99.10576|19.35610
10|1|2|2|25|Iztapalapa|-99.11270|19.34098
10|2|11|2|29|Iztapalapa|-99.07269|19.29671
10|3|1|2|56|Iztapalapa|-99.11709|19.36429
10|6|1|1|0|Iztapalapa|-99.06898|19.28498
10|6|10|2|26|Iztapalapa|-99.04013|19.36655
10|2|2|1|0|Iztapalapa|-99.10576|19.35610
10|3|2|2|20|Iztapalapa|-99.07322|19.35017
10|3|10|1|0|Iztapalapa|-99.04524|19.37403
10|7|10|2|66|Iztapalapa|-99.07611|19.38303
10|2|1|2|31|Iztapalapa|-99.02842|19.29756
10|5|1|1|0|Iztapalapa|-99.03030|19.38168
11|7|10|2|61|Iztapalapa|-99.11328|19.35161
11|1|10|2|50|Iztapalapa|-99.07187|19.29920
11|4|1|3|33|Iztapalapa|-99.00708|19.34057
11|4|1|2|32|Iztapalapa|-99.05698|19.33151
11|6|2|1|0|Iztapalapa|-99.04978|19.38856
11|7|1|1|0|Iztapalapa|-99.05144|19.34540
11|1|1|2|57|Iztapalapa|-99.04523|19.39096
11|2|10|3|33|Iztapalapa|-99.08730|19.32073
11|2|1|2|43|Iztapalapa|-99.06935|19.36531
11|4|2|1|0|Iztapalapa|-99.07641|19.30837
11|5|1|1|0|Iztapalapa|-99.08997|19.35864
11|6|1|2|25|Iztapalapa|-99.07674|19.37876
11|6|10|2|25|Iztapalapa|-99.00507|19.34407
11|3|1|2|22|Iztapalapa|-99.05243|19.39507
11|3|1|2|34|Iztapalapa|-99.06437|19.33833
11|4|1|1|0|Iztapalapa|-99.07488|19.36975
11|5|2|2|62|Iztapalapa|-99.05540|19.38716
11|5|10|1|0|Iztapalapa|-99.07143|19.34935
11|1|10|2|22|Iztapalapa|-99.10892|19.33675
11|3|1|1|0|Iztapalapa|-99.08606|19.36198
11|3|1|2|33|Iztapalapa|-99.05515|19.37497
11|4|1|1|0|Iztapalapa|-99.07870|19.37408
11|4|1|1|0|Iztapalapa|-99.07212|19.32284
11|4|2|1|0|Iztapalapa|-99.04946|19.34534
11|4|1|2|38|Iztapalapa|-99.05923|19.32405
11|5|1|1|0|Iztapalapa|-99.07113|19.36665
11|7|2|2|54|Iztapalapa|-99.03057|19.38256
11|7|1|2|37|Iztapalapa|-99.07150|19.32360
11|7|1|2|27|Iztapalapa|-99.08876|19.33038
11|2|1|2|35|Iztapalapa|-99.07996|19.34630
11|2|1|2|60|Iztapalapa|-99.13774|19.36721
11|3|1|2|30|Iztapalapa|-99.04752|19.39228
11|3|1|2|28|Iztapalapa|-99.10279|19.36371
11|3|1|2|34|Iztapalapa|-99.03685|19.32129
11|3|1|2|28|Iztapalapa|-99.12036|19.36783
11|3|10|2|55|Iztapalapa|-99.07656|19.38455
11|4|1|2|32|Iztapalapa|-99.05341|19.34214
11|4|1|3|26|Iztapalapa|-99.11811|19.36960
11|5|1|2|26|Iztapalapa|-99.06085|19.38259
11|7|1|2|28|Iztapalapa|-99.00651|19.36624
11|7|1|2|47|Iztapalapa|-99.06701|19.31747
11|1|1|2|23|Iztapalapa|-99.06101|19.38084
11|2|1|2|56|Iztapalapa|-99.08848|19.32094
11|2|1|2|25|Iztapalapa|-99.02969|19.33448
11|6|1|2|39|Iztapalapa|-99.03555|19.38541
11|6|1|2|52|Iztapalapa|-99.03784|19.37695
11|6|1|2|39|Iztapalapa|-99.07971|19.30137
11|6|1|2|43|Iztapalapa|-99.01258|19.35348
11|1|1|2|63|Iztapalapa|-99.07492|19.37308
11|2|1|2|25|Iztapalapa|-99.03518|19.38902
11|2|1|2|52|Iztapalapa|-99.05994|19.37617
11|6|1|2|49|Iztapalapa|-99.10967|19.37907
11|1|1|2|75|Iztapalapa|-99.09967|19.35627
11|2|1|2|22|Iztapalapa|-99.08158|19.32163
11|3|4|2|31|Iztapalapa|-99.08032|19.37157
11|3|1|3|49|Iztapalapa|-99.05760|19.35951
11|3|1|3|56|Iztapalapa|-99.09665|19.37728
11|4|1|2|33|Iztapalapa|-99.05516|19.37498
11|5|1|3|33|Iztapalapa|-99.09671|19.37718
11|5|1|3|54|Iztapalapa|-99.03057|19.38256
11|7|1|2|48|Iztapalapa|-99.04024|19.36653
11|1|1|2|29|Iztapalapa|-99.05516|19.37497
11|1|1|2|27|Iztapalapa|-99.10152|19.37818
10|6|1|2|59|Iztapalapa|-99.04024|19.36653
12|3|1|2|69|Iztapalapa|-99.10315|19.37199
12|3|1|2|52|Iztapalapa|-99.04976|19.39355
12|3|1|2|39|Iztapalapa|-99.01258|19.35348
12|3|1|2|39|Iztapalapa|-99.07553|19.31838
12|5|4|2|49|Iztapalapa|-99.10821|19.37057
12|5|10|2|27|Iztapalapa|-99.02344|19.36055
12|5|1|2|17|Iztapalapa|-99.07554|19.38017
12|5|10|2|42|Iztapalapa|-99.12253|19.37570
12|6|4|2|26|Iztapalapa|-99.04072|19.38840
12|7|4|2|27|Iztapalapa|-99.03545|19.38535
12|7|4|2|28|Iztapalapa|-99.06609|19.34710
12|7|1|2|33|Iztapalapa|-99.04298|19.38967
12|1|1|2|55|Iztapalapa|-99.07113|19.31464
12|2|1|2|27|Iztapalapa|-99.03171|19.35940
12|3|1|3|43|Iztapalapa|-99.06242|19.37794
12|3|1|2|54|Iztapalapa|-99.04948|19.34240
12|3|4|2|36|Iztapalapa|-99.03685|19.38616
12|6|10|2|22|Iztapalapa|-99.08730|19.32073
12|7|1|2|26|Iztapalapa|-99.06479|19.29581
12|2|10|2|65|Iztapalapa|-99.02147|19.36662
12|2|10|3|40|Iztapalapa|-99.03205|19.35766
12|3|1|2|32|Iztapalapa|-99.04662|19.31488
12|4|1|2|44|Iztapalapa|-99.07553|19.31838
12|4|1|2|30|Iztapalapa|-99.01510|19.37262
